lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_attraction.1.1,mu_attraction.2.1,mu_attraction.3.1,mu_attraction.4.1,mu_attraction.1.2,mu_attraction.2.2,mu_attraction.3.2,mu_attraction.4.2,mu_attraction.1.3,mu_attraction.2.3,mu_attraction.3.3,mu_attraction.4.3,mu_repulsion.1.1,mu_repulsion.2.1,mu_repulsion.3.1,mu_repulsion.4.1,mu_repulsion.1.2,mu_repulsion.2.2,mu_repulsion.3.2,mu_repulsion.4.2,mu_repulsion.1.3,mu_repulsion.2.3,mu_repulsion.3.3,mu_repulsion.4.3,omega_attraction.1.1,omega_attraction.2.1,omega_attraction.3.1,omega_attraction.1.2,omega_attraction.2.2,omega_attraction.3.2,omega_attraction.1.3,omega_attraction.2.3,omega_attraction.3.3,omega_repulsion.1.1,omega_repulsion.2.1,omega_repulsion.3.1,omega_repulsion.1.2,omega_repulsion.2.2,omega_repulsion.3.2,omega_repulsion.1.3,omega_repulsion.2.3,omega_repulsion.3.3,s.1,s.2,s.3,S_attraction.1.1,S_attraction.2.1,S_attraction.3.1,S_attraction.1.2,S_attraction.2.2,S_attraction.3.2,S_attraction.1.3,S_attraction.2.3,S_attraction.3.3,S_repulsion.1.1,S_repulsion.2.1,S_repulsion.3.1,S_repulsion.1.2,S_repulsion.2.2,S_repulsion.3.2,S_repulsion.1.3,S_repulsion.2.3,S_repulsion.3.3,cor_attraction.1.1,cor_attraction.2.1,cor_attraction.3.1,cor_attraction.1.2,cor_attraction.2.2,cor_attraction.3.2,cor_attraction.1.3,cor_attraction.2.3,cor_attraction.3.3,cor_repulsion.1.1,cor_repulsion.2.1,cor_repulsion.3.1,cor_repulsion.1.2,cor_repulsion.2.2,cor_repulsion.3.2,cor_repulsion.1.3,cor_repulsion.2.3,cor_repulsion.3.3
# Adaptation terminated
# Step size = 0.269186
# Diagonal elements of inverse mass matrix:
# 0.00152747, 0.00159725, 0.00174331, 0.00133035, 0.00134973, 0.00142221, 0.00161364, 0.00154317, 0.00150645, 0.00160986, 0.00166653, 0.00163235, 0.00147416, 0.00153037, 0.00152789, 0.00144704, 0.00142712, 0.00144249, 0.00152911, 0.00159963, 0.00154297, 0.00151208, 0.00158439, 0.00156275, 0.000480564, 0.000422399, 0.000480161, 0.000453072, 0.000472845, 0.000515955, 0.000133514, 0.000141428, 0.000136053
699.023,0.970547,0.269186,4,15,0,-683.757,0.424337,-0.82699,-0.0422704,0.562577,0.398503,-0.774269,-0.0630625,0.599392,0.183742,-0.962529,-0.251517,0.405877,0.490201,-0.682494,0.100081,0.666764,0.564444,-0.687264,0.09338,0.679958,0.267228,-0.788831,-0.163536,0.412444,1,0.868975,0.825555,0,0.494856,0.138639,0,0,0.547026,1,0.748743,0.862465,0,0.66286,0.0203066,0,0,0.505709,0.832598,0.858677,0.842341,0.832598,0.746169,0.695399,0,0.424922,0.116781,0,0,0.460783,0.832598,0.642929,0.72649,0,0.569183,0.0171051,0,0,0.42598,1,0.868975,0.825555,0.868975,1,0.785993,0.825555,0.785993,1,1,0.748743,0.862465,0.748743,1,0.659225,0.862465,0.659225,1
701.689,0.95724,0.269186,5,31,0,-683.554,0.484603,-0.806025,-0.0506579,0.451134,0.460212,-0.772687,-0.0779678,0.49179,0.229658,-0.965103,-0.2284,0.285458,0.379522,-0.764488,0.0763478,0.623614,0.403094,-0.747193,0.0856754,0.634784,0.175436,-0.883239,-0.198725,0.361307,1,0.864657,0.816266,0,0.502363,0.13066,0,0,0.562707,1,0.750229,0.862172,0,0.661178,0.0292438,0,0,0.50577,0.835533,0.856316,0.844306,0.835533,0.740419,0.689178,0,0.430181,0.110317,0,0,0.475096,0.835533,0.642433,0.727937,0,0.566177,0.0246907,0,0,0.427025,1,0.864657,0.816266,0.864657,1,0.771428,0.816266,0.771428,1,1,0.750229,0.862172,0.750229,1,0.666162,0.862172,0.666162,1
700.61,0.986258,0.269186,5,31,0,-685.95,0.443727,-0.837923,-0.0404313,0.588271,0.412887,-0.813641,-0.0594513,0.616469,0.204436,-0.958828,-0.258208,0.391352,0.486368,-0.789999,0.0347046,0.684073,0.523706,-0.772437,0.0406794,0.69892,0.264306,-0.90396,-0.230196,0.427715,1,0.851755,0.80623,0,0.523941,0.186792,0,0,0.561339,1,0.751134,0.862904,0,0.66015,0.0433108,0,0,0.503509,0.842643,0.840059,0.844479,0.842643,0.715524,0.680844,0,0.440141,0.157742,0,0,0.474039,0.842643,0.630997,0.728704,0,0.554564,0.036575,0,0,0.425202,1,0.851755,0.80623,0.851755,1,0.784579,0.80623,0.784579,1,1,0.751134,0.862904,0.751134,1,0.676748,0.862904,0.676748,1
699.955,0.994676,0.269186,5,31,0,-684.237,0.472937,-0.776821,-0.05038,0.61426,0.473691,-0.745422,-0.0351772,0.641744,0.210539,-0.945131,-0.195791,0.414312,0.411771,-0.717937,0.00588165,0.635839,0.466102,-0.721926,0.0654008,0.693388,0.210789,-0.860429,-0.179366,0.435788,1,0.870213,0.807963,0,0.492676,0.183739,0,0,0.559854,1,0.754667,0.85313,0,0.656108,0.059183,0,0,0.518331,0.831127,0.85342,0.841319,0.831127,0.742657,0.679754,0,0.420459,0.154583,0,0,0.471015,0.831127,0.644048,0.717754,0,0.559935,0.0497918,0,0,0.436081,1,0.870213,0.807963,0.870213,1,0.793623,0.807963,0.793623,1,1,0.754667,0.85313,0.754667,1,0.682659,0.85313,0.682659,1
699.9,0.899906,0.269186,4,15,0,-681.026,0.55261,-0.822203,-0.0795678,0.52654,0.529771,-0.77958,-0.0797409,0.519865,0.27372,-0.97743,-0.206123,0.305685,0.41187,-0.685971,0.0268276,0.579398,0.468978,-0.704659,0.0637806,0.563505,0.17865,-0.817137,-0.187441,0.35056,1,0.855783,0.82074,0,0.517334,0.145436,0,0,0.55248,1,0.746656,0.866336,0,0.665211,0.0295911,0,0,0.498585,0.823459,0.841732,0.838315,0.823459,0.720341,0.688039,0,0.435457,0.121921,0,0,0.463152,0.823459,0.628484,0.726262,0,0.559929,0.0248067,0,0,0.417971,1,0.855783,0.82074,0.855783,1,0.777615,0.82074,0.777615,1,1,0.746656,0.866336,0.746656,1,0.666539,0.866336,0.666539,1
703.89,0.921493,0.269186,4,15,0,-684.874,0.537151,-0.821266,-0.077381,0.448373,0.514192,-0.766531,-0.0703793,0.434696,0.241054,-0.96511,-0.24226,0.268085,0.461013,-0.732071,0.0192107,0.64699,0.49497,-0.70341,0.0381162,0.650219,0.232829,-0.886114,-0.187932,0.411882,1,0.865106,0.801618,0,0.501589,0.184877,0,0,0.568532,1,0.744365,0.852251,0,0.667772,0.0389683,0,0,0.521679,0.831713,0.848918,0.838338,0.831713,0.734404,0.672027,0,0.425808,0.154989,0,0,0.476622,0.831713,0.631905,0.714474,0,0.566884,0.0326686,0,0,0.437343,1,0.865106,0.801618,0.865106,1,0.786217,0.801618,0.786217,1,1,0.744365,0.852251,0.744365,1,0.660408,0.852251,0.660408,1
700.8,0.818121,0.269186,4,31,0,-687.349,0.500913,-0.785008,-0.11415,0.45809,0.478119,-0.767117,-0.0716413,0.515763,0.281765,-0.91367,-0.275056,0.280832,0.386992,-0.680084,0.0321706,0.632394,0.439148,-0.717826,0.0493775,0.653947,0.218761,-0.823731,-0.19526,0.400032,1,0.860663,0.814644,0,0.509175,0.146624,0,0,0.561122,1,0.76201,0.858367,0,0.647565,0.0377176,0,0,0.511648,0.822972,0.843583,0.822482,0.822972,0.726041,0.67003,0,0.429532,0.120595,0,0,0.461512,0.822972,0.642819,0.705992,0,0.546275,0.0310221,0,0,0.420821,1,0.860663,0.814644,0.860663,1,0.775791,0.814644,0.775791,1,1,0.76201,0.858367,0.76201,1,0.678509,0.858367,0.678509,1
702.569,0.840198,0.269186,5,31,0,-684.047,0.491163,-0.81644,-0.0357522,0.508704,0.473776,-0.794622,0.00657296,0.513459,0.207461,-1.01193,-0.199396,0.314703,0.425472,-0.738282,0.115492,0.632687,0.452249,-0.762607,0.124253,0.642452,0.238031,-0.868507,-0.141264,0.394051,1,0.866411,0.815657,0,0.499332,0.142553,0,0,0.560698,1,0.750361,0.863123,0,0.661028,0.0294627,0,0,0.504134,0.845195,0.858995,0.833741,0.845195,0.744243,0.680047,0,0.428924,0.118852,0,0,0.467477,0.845195,0.644557,0.719621,0,0.56782,0.0245643,0,0,0.420317,1,0.866411,0.815657,0.866411,1,0.777875,0.815657,0.777875,1,1,0.750361,0.863123,0.750361,1,0.667129,0.863123,0.667129,1
699.547,0.933126,0.269186,4,15,0,-686.773,0.491078,-0.834952,-0.00965929,0.467818,0.476735,-0.775078,-0.0396628,0.519439,0.204465,-1.00788,-0.224366,0.306424,0.339871,-0.707732,0.0814544,0.633984,0.471462,-0.720125,0.105374,0.631629,0.148117,-0.895499,-0.13437,0.422255,1,0.859783,0.818854,0,0.510659,0.17441,0,0,0.546863,1,0.751662,0.860532,0,0.659549,0.0420032,0,0,0.507663,0.845018,0.853989,0.837339,0.845018,0.734246,0.685659,0,0.436097,0.146041,0,0,0.45791,0.845018,0.641911,0.720557,0,0.563248,0.0351709,0,0,0.425086,1,0.859783,0.818854,0.859783,1,0.793101,0.818854,0.793101,1,1,0.751662,0.860532,0.751662,1,0.674532,0.860532,0.674532,1
704.409,0.998743,0.269186,3,7,0,-690.073,0.462249,-0.835801,-0.0916552,0.523222,0.439387,-0.815788,-0.0533383,0.517029,0.247576,-0.929646,-0.228275,0.316802,0.405088,-0.74284,0.0615918,0.655921,0.414438,-0.751435,0.0511456,0.697185,0.196391,-0.862994,-0.174819,0.417146,1,0.86273,0.810222,0,0.505664,0.168912,0,0,0.561257,1,0.75178,0.865002,0,0.659414,0.0300052,0,0,0.500871,0.841284,0.854954,0.853574,0.841284,0.737595,0.691584,0,0.43232,0.144179,0,0,0.479074,0.841284,0.642738,0.738343,0,0.563769,0.0256117,0,0,0.42753,1,0.86273,0.810222,0.86273,1,0.784416,0.810222,0.784416,1,1,0.75178,0.865002,0.75178,1,0.670077,0.865002,0.670077,1
703.959,0.776745,0.269186,4,31,0,-683.907,0.469685,-0.849083,0.0114558,0.561216,0.455032,-0.819475,0.0361984,0.530626,0.230373,-0.983014,-0.186717,0.358758,0.36927,-0.812771,0.0563725,0.654393,0.461762,-0.782013,0.0540716,0.662509,0.157336,-0.96021,-0.206214,0.427502,1,0.861848,0.81254,0,0.507167,0.161554,0,0,0.560071,1,0.755502,0.851876,0,0.655146,0.0312938,0,0,0.522807,0.822835,0.847293,0.827965,0.822835,0.730238,0.672755,0,0.42972,0.133761,0,0,0.463719,0.822835,0.640132,0.705324,0,0.555101,0.0259102,0,0,0.432866,1,0.861848,0.81254,0.861848,1,0.78222,0.81254,0.78222,1,1,0.755502,0.851876,0.755502,1,0.664096,0.851876,0.664096,1
706.175,0.984376,0.269186,4,31,0,-691.76,0.468921,-0.866053,-0.0552113,0.513222,0.455296,-0.859504,-0.0650695,0.554666,0.232071,-1.01818,-0.275582,0.362371,0.425932,-0.746988,0.0106119,0.584129,0.529259,-0.748195,0.0800567,0.604198,0.215492,-0.887574,-0.194669,0.368996,1,0.861677,0.813093,0,0.507458,0.166173,0,0,0.557913,1,0.741563,0.862925,0,0.670883,0.045934,0,0,0.50324,0.830123,0.846289,0.842889,0.830123,0.729227,0.685347,0,0.429456,0.140066,0,0,0.470259,0.830123,0.627576,0.72735,0,0.567761,0.0387172,0,0,0.424176,1,0.861677,0.813093,0.861677,1,0.784949,0.813093,0.784949,1,1,0.741563,0.862925,0.741563,1,0.670729,0.862925,0.670729,1
704.21,0.713382,0.269186,5,31,0,-684.045,0.451159,-0.786379,-0.0299546,0.537261,0.446259,-0.769878,-0.0488678,0.579329,0.202801,-0.926026,-0.191727,0.364309,0.403052,-0.728931,0.0366729,0.701394,0.441657,-0.691266,0.0763356,0.690101,0.218348,-0.884194,-0.142665,0.48358,1,0.864872,0.812284,0,0.501992,0.173213,0,0,0.556949,1,0.740643,0.868139,0,0.671899,0.0155354,0,0,0.496078,0.843585,0.850262,0.846859,0.843585,0.735368,0.68789,0,0.426825,0.146687,0,0,0.471657,0.843585,0.62974,0.735191,0,0.57129,0.0131563,0,0,0.420108,1,0.864872,0.812284,0.864872,1,0.789473,0.812284,0.789473,1,1,0.740643,0.868139,0.740643,1,0.653419,0.868139,0.653419,1
706.707,0.99878,0.269186,4,15,0,-693.88,0.424145,-0.815464,-0.0254233,0.547861,0.390876,-0.7629,-0.0218095,0.55806,0.162775,-0.945819,-0.226413,0.345696,0.373278,-0.717044,0.118676,0.735893,0.462064,-0.749347,0.129124,0.73718,0.170673,-0.853426,-0.0841075,0.48289,1,0.864286,0.818475,0,0.503001,0.149183,0,0,0.554836,1,0.743687,0.85479,0,0.668528,0.0294149,0,0,0.51814,0.826372,0.845996,0.833601,0.826372,0.731182,0.682282,0,0.425537,0.124359,0,0,0.462512,0.826372,0.629156,0.712554,0,0.565572,0.0245203,0,0,0.431922,1,0.864286,0.818475,0.864286,1,0.782436,0.818475,0.782436,1,1,0.743687,0.85479,0.743687,1,0.65536,0.85479,0.65536,1
706.697,0.475946,0.269186,3,15,0,-686.572,0.467496,-0.841879,-0.0613597,0.535626,0.458857,-0.803981,-0.0382669,0.543188,0.219975,-0.96922,-0.184594,0.348978,0.426361,-0.754737,0.0876368,0.713974,0.451216,-0.751468,0.107733,0.685004,0.211224,-0.933285,-0.166507,0.478744,1,0.860465,0.811843,0,0.50951,0.160161,0,0,0.56148,1,0.74348,0.863767,0,0.668758,0.0426494,0,0,0.502083,0.827978,0.833689,0.836756,0.827978,0.71736,0.679314,0,0.424773,0.134016,0,0,0.469822,0.827978,0.619831,0.722762,0,0.557536,0.0356871,0,0,0.420121,1,0.860465,0.811843,0.860465,1,0.780166,0.811843,0.780166,1,1,0.74348,0.863767,0.74348,1,0.670716,0.863767,0.670716,1
699.655,0.87975,0.269186,4,15,0,-689.759,0.463254,-0.801213,-0.0630619,0.521868,0.414486,-0.773965,-0.046361,0.539275,0.193157,-0.956379,-0.201379,0.340272,0.540202,-0.706494,0.110366,0.717236,0.5746,-0.72699,0.110441,0.662163,0.304008,-0.886623,-0.146955,0.498003,1,0.861567,0.81413,0,0.507645,0.171182,0,0,0.554878,1,0.753271,0.853587,0,0.65771,0.0216858,0,0,0.520498,0.838096,0.859954,0.834227,0.838096,0.740908,0.679169,0,0.436551,0.142805,0,0,0.462894,0.838096,0.647779,0.712086,0,0.5656,0.0180908,0,0,0.434213,1,0.861567,0.81413,0.861567,1,0.788327,0.81413,0.788327,1,1,0.753271,0.853587,0.753271,1,0.657246,0.853587,0.657246,1
704.547,0.999175,0.269186,4,31,0,-690.859,0.503809,-0.834948,-0.0822157,0.48484,0.463749,-0.813353,-0.0564823,0.506025,0.213964,-0.965531,-0.24171,0.29734,0.434816,-0.703766,0.0644646,0.616823,0.469938,-0.731724,0.0242614,0.662618,0.197857,-0.87823,-0.176548,0.376941,1,0.867919,0.816996,0,0.496706,0.152521,0,0,0.556107,1,0.759709,0.868321,0,0.650263,0.0516809,0,0,0.493302,0.846144,0.847502,0.851368,0.846144,0.735563,0.695565,0,0.420959,0.129851,0,0,0.473452,0.846144,0.643855,0.739262,0,0.551099,0.0439995,0,0,0.419982,1,0.867919,0.816996,0.867919,1,0.784844,0.816996,0.784844,1,1,0.759709,0.868321,0.759709,1,0.693278,0.868321,0.693278,1
704.566,0.916021,0.269186,5,31,0,-688.646,0.460288,-0.811605,-0.0690262,0.524949,0.407203,-0.788412,-0.0419012,0.554391,0.203881,-0.932608,-0.222381,0.371783,0.448203,-0.770488,0.105584,0.603839,0.544326,-0.779038,0.104616,0.616273,0.207323,-0.918757,-0.156411,0.381523,1,0.858416,0.808587,0,0.512954,0.159689,0,0,0.566291,1,0.732631,0.854824,0,0.680626,0.0525498,0,0,0.51625,0.825728,0.847532,0.830369,0.825728,0.727535,0.671426,0,0.434745,0.132601,0,0,0.470231,0.825728,0.620929,0.709819,0,0.576852,0.0436357,0,0,0.428678,1,0.858416,0.808587,0.858416,1,0.776018,0.808587,0.776018,1,1,0.732631,0.854824,0.732631,1,0.662038,0.854824,0.662038,1
701.132,0.724731,0.269186,5,31,0,-681.435,0.433972,-0.888619,-0.0625544,0.534444,0.415281,-0.847768,-0.0664645,0.538719,0.171152,-0.992103,-0.233296,0.323428,0.383979,-0.749386,0.0575388,0.717258,0.430614,-0.688411,0.0432728,0.701927,0.182037,-0.858479,-0.20347,0.4457,1,0.870164,0.824981,0,0.492762,0.149844,0,0,0.544935,1,0.759902,0.862201,0,0.650038,0.0529557,0,0,0.503791,0.838137,0.847952,0.846746,0.838137,0.737857,0.698549,0,0.417839,0.12688,0,0,0.461421,0.838137,0.64436,0.730066,0,0.551201,0.0448401,0,0,0.426583,1,0.870164,0.824981,0.870164,1,0.791706,0.824981,0.791706,1,1,0.759902,0.862201,0.759902,1,0.689611,0.862201,0.689611,1
704.111,0.918207,0.269186,4,15,0,-687.48,0.464315,-0.861049,-0.040771,0.492833,0.460559,-0.854908,-0.0447096,0.529081,0.200701,-0.98917,-0.213844,0.310805,0.443944,-0.743584,0.0614406,0.628853,0.520696,-0.757037,0.0891896,0.649371,0.252495,-0.940361,-0.118139,0.434449,1,0.863657,0.811272,0,0.504081,0.179095,0,0,0.556564,1,0.746481,0.858764,0,0.665407,0.0182796,0,0,0.512045,0.829354,0.838141,0.839662,0.829354,0.723866,0.681194,0,0.422491,0.150379,0,0,0.467325,0.829354,0.625656,0.721071,0,0.557705,0.0153486,0,0,0.429945,1,0.863657,0.811272,0.863657,1,0.790939,0.811272,0.790939,1,1,0.746481,0.858764,0.746481,1,0.653214,0.858764,0.653214,1
700.434,0.970733,0.269186,5,31,0,-691.519,0.463734,-0.857196,-0.110607,0.544896,0.428209,-0.817572,-0.102856,0.556593,0.204742,-0.963322,-0.258824,0.330658,0.399585,-0.802903,0.0312886,0.684954,0.410603,-0.772182,0.00687359,0.653861,0.183676,-0.893523,-0.225996,0.428248,1,0.855514,0.812145,0,0.517779,0.151004,0,0,0.563577,1,0.746512,0.854746,0,0.665371,0.0548338,0,0,0.516142,0.819619,0.828379,0.830447,0.819619,0.70869,0.674443,0,0.428917,0.1254,0,0,0.468021,0.819619,0.618395,0.709821,0,0.55118,0.0455366,0,0,0.428629,1,0.855514,0.812145,0.855514,1,0.772988,0.812145,0.772988,1,1,0.746512,0.854746,0.746512,1,0.674563,0.854746,0.674563,1
704.695,0.930992,0.269186,5,31,0,-689.742,0.504879,-0.810529,-0.0479723,0.517972,0.473368,-0.781205,-0.0249306,0.550029,0.257616,-0.931645,-0.190657,0.322166,0.452658,-0.681669,0.10168,0.628781,0.557112,-0.707443,0.0923478,0.657273,0.245891,-0.858517,-0.143055,0.39239,1,0.861358,0.821469,0,0.507998,0.157915,0,0,0.547952,1,0.760042,0.867818,0,0.649874,0.0538252,0,0,0.493958,0.850072,0.861567,0.84641,0.850072,0.742118,0.695299,0,0.437674,0.133661,0,0,0.463792,0.850072,0.654827,0.73453,0,0.55991,0.0455582,0,0,0.418091,1,0.861358,0.821469,0.861358,1,0.7878,0.821469,0.7878,1,1,0.760042,0.867818,0.760042,1,0.694558,0.867818,0.694558,1
707.573,0.952329,0.269186,4,15,0,-693.993,0.497769,-0.819019,-0.00119139,0.531325,0.480588,-0.773571,-0.0174212,0.545716,0.237743,-0.937452,-0.19991,0.345859,0.485526,-0.708622,0.0448152,0.618807,0.519655,-0.678887,0.056907,0.618708,0.272614,-0.831807,-0.143136,0.394324,1,0.869151,0.813545,0,0.494547,0.182255,0,0,0.552202,1,0.755671,0.867854,0,0.654952,0.0312177,0,0,0.495838,0.848756,0.860725,0.854003,0.848756,0.7481,0.69477,0,0.425669,0.155646,0,0,0.471582,0.848756,0.650425,0.741149,0,0.563734,0.02666,0,0,0.423447,1,0.869151,0.813545,0.869151,1,0.797227,0.813545,0.797227,1,1,0.755671,0.867854,0.755671,1,0.676257,0.867854,0.676257,1
707.27,0.90873,0.269186,5,31,0,-691.686,0.460339,-0.893859,-0.0540781,0.528117,0.439926,-0.849795,-0.0797945,0.546692,0.212271,-1.02346,-0.239574,0.340506,0.389783,-0.824829,-0.00428068,0.634782,0.455358,-0.77704,0.0412357,0.656056,0.160486,-0.961446,-0.19896,0.391289,1,0.863386,0.81252,0,0.504545,0.155546,0,0,0.561797,1,0.741548,0.851415,0,0.670899,0.0471239,0,0,0.522372,0.820984,0.841696,0.826233,0.820984,0.726708,0.671331,0,0.424673,0.128517,0,0,0.464175,0.820984,0.624158,0.703467,0,0.564694,0.0389353,0,0,0.431601,1,0.863386,0.81252,0.863386,1,0.779998,0.81252,0.779998,1,1,0.741548,0.851415,0.741548,1,0.66298,0.851415,0.66298,1
706.971,0.631865,0.269186,4,31,0,-689.769,0.457324,-0.78995,-0.0867701,0.453743,0.425572,-0.797849,-0.102458,0.499344,0.208246,-0.96164,-0.265205,0.279624,0.444163,-0.707354,0.0400751,0.618965,0.49018,-0.695682,0.0502957,0.616035,0.206576,-0.842723,-0.166798,0.39221,1,0.860048,0.818109,0,0.510214,0.16026,0,0,0.552281,1,0.758017,0.866727,0,0.652235,0.0288142,0,0,0.49795,0.842635,0.860107,0.850636,0.842635,0.739733,0.695913,0,0.438838,0.136323,0,0,0.469791,0.842635,0.651976,0.737269,0,0.560992,0.0245104,0,0,0.423575,1,0.860048,0.818109,0.860048,1,0.78538,0.818109,0.78538,1,1,0.758017,0.866727,0.758017,1,0.675787,0.866727,0.675787,1
706.432,0.765057,0.269186,3,15,0,-689.382,0.434854,-0.809884,-0.0506666,0.515477,0.390007,-0.760476,-0.0521198,0.532955,0.158812,-0.927807,-0.255273,0.349015,0.404926,-0.712674,0.0622106,0.632391,0.472011,-0.698904,0.0763481,0.656093,0.251692,-0.844477,-0.167151,0.426954,1,0.869731,0.814225,0,0.493527,0.14507,0,0,0.562132,1,0.750967,0.861428,0,0.66034,0.0363957,0,0,0.506574,0.832935,0.839416,0.832954,0.832935,0.730065,0.678211,0,0.414274,0.120836,0,0,0.46823,0.832935,0.630373,0.717529,0,0.5543,0.0303159,0,0,0.421953,1,0.869731,0.814225,0.869731,1,0.779752,0.814225,0.779752,1,1,0.750967,0.861428,0.750967,1,0.670937,0.861428,0.670937,1
705.998,0.989389,0.269186,5,31,0,-694.816,0.512913,-0.877754,-0.0023663,0.510131,0.466123,-0.850376,0.00241115,0.551602,0.238145,-1.02637,-0.177079,0.3314,0.459446,-0.742956,0.0376225,0.661886,0.467504,-0.749551,0.0572742,0.648788,0.221175,-0.897947,-0.189018,0.410459,1,0.869614,0.823933,0,0.493732,0.178678,0,0,0.53778,1,0.751814,0.868403,0,0.659375,0.0305067,0,0,0.49492,0.845831,0.855249,0.859255,0.845831,0.743737,0.707969,0,0.422264,0.15353,0,0,0.46209,0.845831,0.642988,0.746179,0,0.56393,0.026213,0,0,0.425262,1,0.869614,0.823933,0.869614,1,0.804723,0.823933,0.804723,1,1,0.751814,0.868403,0.751814,1,0.672993,0.868403,0.672993,1
704.775,0.661207,0.269186,4,15,0,-684.964,0.440408,-0.894231,-0.0431197,0.573824,0.431208,-0.872599,-0.0481223,0.598793,0.179917,-1.05045,-0.204924,0.417353,0.418011,-0.77982,0.082631,0.631908,0.502726,-0.761477,0.0764931,0.629924,0.214226,-0.887515,-0.139985,0.392097,1,0.866201,0.81633,0,0.499696,0.15202,0,0,0.557221,1,0.768753,0.860385,0,0.639546,0.02249,0,0,0.509148,0.849779,0.871416,0.847557,0.849779,0.754821,0.691886,0,0.435443,0.128845,0,0,0.472276,0.849779,0.669903,0.729225,0,0.55731,0.0190616,0,0,0.431532,1,0.866201,0.81633,0.866201,1,0.783069,0.81633,0.783069,1,1,0.768753,0.860385,0.768753,1,0.675807,0.860385,0.675807,1
703.923,0.900584,0.269186,5,31,0,-685.585,0.493738,-0.801375,-0.0982996,0.495596,0.453016,-0.749998,-0.0868638,0.503111,0.226714,-0.949325,-0.270378,0.31038,0.299467,-0.76637,0.0358815,0.687454,0.406,-0.782277,0.0540399,0.635392,0.0901111,-0.935919,-0.175726,0.470127,1,0.862347,0.814401,0,0.506318,0.163361,0,0,0.556834,1,0.740962,0.865707,0,0.671547,0.0470813,0,0,0.498331,0.836026,0.851454,0.839186,0.836026,0.734248,0.683434,0,0.431107,0.13709,0,0,0.467287,0.836026,0.630895,0.726489,0,0.571791,0.03951,0,0,0.418193,1,0.862347,0.814401,0.862347,1,0.785009,0.814401,0.785009,1,1,0.740962,0.865707,0.740962,1,0.673074,0.865707,0.673074,1
699.903,0.58849,0.269186,5,31,0,-680.317,0.441737,-0.828966,-0.0646611,0.5779,0.404242,-0.793404,-0.0519285,0.587257,0.157987,-0.9615,-0.212248,0.368445,0.479203,-0.677173,0.00918253,0.654849,0.554071,-0.735464,0.00457375,0.580498,0.279474,-0.833593,-0.218526,0.44699,1,0.85467,0.805679,0,0.519171,0.167359,0,0,0.568219,1,0.75132,0.860324,0,0.659938,0.0519937,0,0,0.507089,0.830319,0.837404,0.844704,0.830319,0.715704,0.68056,0,0.434756,0.141369,0,0,0.479977,0.830319,0.629158,0.726719,0,0.552634,0.0439193,0,0,0.42834,1,0.85467,0.805679,0.85467,1,0.775478,0.805679,0.775478,1,1,0.75132,0.860324,0.75132,1,0.680692,0.860324,0.680692,1
702.631,0.973639,0.269186,4,15,0,-683.416,0.473984,-0.86637,-0.0821401,0.592004,0.438811,-0.851828,-0.0785089,0.605317,0.242769,-1.01191,-0.277347,0.418757,0.43535,-0.737353,0.0612749,0.673806,0.4856,-0.725061,0.101915,0.735938,0.242241,-0.88959,-0.146282,0.430526,1,0.870666,0.821011,0,0.491874,0.165267,0,0,0.546468,1,0.751781,0.856522,0,0.659412,0.017193,0,0,0.515823,0.841918,0.866482,0.8359,0.841918,0.754417,0.686283,0,0.426201,0.138147,0,0,0.456793,0.841918,0.651405,0.715967,0,0.571369,0.0143717,0,0,0.431177,1,0.870666,0.821011,0.870666,1,0.796117,0.821011,0.796117,1,1,0.751781,0.856522,0.751781,1,0.655255,0.856522,0.655255,1
707.073,0.813598,0.269186,4,15,0,-686.997,0.502304,-0.837005,-0.0222471,0.540729,0.475013,-0.792336,-0.00636624,0.565231,0.243337,-0.946845,-0.197094,0.342708,0.429745,-0.789989,0.014215,0.612955,0.471239,-0.755615,0.0562214,0.66863,0.212016,-0.930589,-0.210514,0.371055,1,0.858066,0.808894,0,0.51354,0.159184,0,0,0.565996,1,0.746846,0.865523,0,0.664997,0.0542715,0,0,0.497921,0.840317,0.857327,0.837986,0.840317,0.735642,0.677841,0,0.440272,0.133394,0,0,0.474297,0.840317,0.640291,0.725295,0,0.57012,0.0454787,0,0,0.417251,1,0.858066,0.808894,0.858066,1,0.775831,0.808894,0.775831,1,1,0.746846,0.865523,0.746846,1,0.682502,0.865523,0.682502,1
700.522,0.844888,0.269186,4,15,0,-691.309,0.402567,-0.851366,-0.0447562,0.485133,0.372334,-0.820788,-0.0419825,0.501349,0.139486,-0.969707,-0.227773,0.306906,0.330171,-0.714706,0.0179022,0.667626,0.396633,-0.724547,0.0426306,0.734433,0.148635,-0.880504,-0.202219,0.416392,1,0.866029,0.8317,0,0.499994,0.159745,0,0,0.531748,1,0.761411,0.861266,0,0.64827,0.0144153,0,0,0.50795,0.846264,0.868546,0.84206,0.846264,0.752186,0.700341,0,0.434268,0.134514,0,0,0.447764,0.846264,0.661321,0.725237,0,0.563052,0.0121386,0,0,0.427724,1,0.866029,0.8317,0.866029,1,0.800148,0.8317,0.800148,1,1,0.761411,0.861266,0.761411,1,0.665122,0.861266,0.665122,1
